TransactionID,Date,Time,Company,LocationID,City,FuelType,Quantity_Liters,Price_per_Litre,Total_Amount,PaymentMethod,VehicleType,LoyaltyCardUsed,PumpNumber,EmployeeID
TXN033,08-04-2025,23:42:00,HP,Delhi-Pump-04,Delhi,Petrol,42.16,95.18,4012.79,UPI,Car,1,2,E-DEL-3
TXN034,05-06-2025,02:08:00,HP,Mumbai-Pump-04,Mumbai,Power Petrol,44.29,99.63,4412.61,Card,Car,0,3,E-MUM-4
TXN035,09-07-2025,15:55:00,HP,Delhi-Pump-04,Delhi,Power Petrol,38.98,98.97,3857.85,Card,Car,0,2,E-DEL-5
TXN036,02-03-2024,00:07:00,BPCL,Chennai-Pump-05,Chennai,Diesel,36.17,87.64,3169.94,Cash,Car,0,2,E-CHE-4
TXN037,30-01-2025,02:14:00,IOCL,Chennai-Pump-03,Chennai,Diesel,11.7,87.92,1028.66,Cash,Bike,0,2,E-CHE-2
TXN038,17-07-2025,15:05:00,BPCL,Delhi-Pump-01,Delhi,Petrol,47.09,95.19,4482.5,Card,Car,0,3,E-DEL-4
TXN039,02-01-2025,03:01:00,HP,Delhi-Pump-04,Delhi,Diesel,27.32,87.58,2392.69,Card,Car,0,3,E-DEL-2
TXN040,12-10-2025,07:41:00,IOCL,Chennai-Pump-05,Chennai,Petrol,11.84,94.6,1120.06,Card,Bike,1,5,E-CHE-3
TXN041,16-08-2025,15:01:00,BPCL,Chennai-Pump-03,Chennai,Petrol,10.66,95.05,1013.23,UPI,Bike,1,4,E-CHE-3
TXN042,18-05-2025,09:18:00,BPCL,Chennai-Pump-05,Chennai,Diesel,49.29,87.77,4326.18,UPI,Car,1,2,E-CHE-4
TXN043,07-07-2025,19:32:00,BPCL,Pune-Pump-06,Pune,Diesel,11.09,88.11,977.14,Card,Bike,1,3,E-PUN-2
TXN044,18-08-2025,06:42:00,HP,Chennai-Pump-05,Chennai,Power Petrol,9.06,99.01,897.03,Cash,Bike,0,4,E-CHE-3
TXN045,12-06-2025,21:40:00,IOCL,Chennai-Pump-03,Chennai,Power Petrol,9.83,99.77,980.74,Card,Bike,0,1,E-CHE-5
TXN046,04-04-2025,10:04:00,BPCL,Chennai-Pump-05,Chennai,Power Petrol,13.21,99.35,1312.41,Card,Bike,1,3,E-CHE-1
TXN047,18-03-2025,21:22:00,IOCL,Mumbai-Pump-02,Mumbai,Petrol,10.32,94.75,977.82,UPI,Bike,0,1,E-MUM-3
TXN048,11-11-2024,08:56:00,IOCL,Delhi-Pump-01,Delhi,Diesel,12.62,87.8,1108.04,Cash,Bike,0,5,E-DEL-3
TXN049,08-08-2025,13:35:00,IOCL,Chennai-Pump-03,Chennai,Petrol,29.49,94.35,2782.38,Cash,Car,1,3,E-CHE-3
TXN050,16-04-2025,18:19:00,HP,Mumbai-Pump-04,Mumbai,Power Petrol,28.46,99.38,2828.35,UPI,Car,0,3,E-MUM-3
TXN051,08-05-2024,05:43:00,BPCL,Chennai-Pump-05,Chennai,Power Petrol,40.96,99.64,4081.25,Cash,Car,0,5,E-CHE-2
TXN052,04-07-2024,09:55:00,IOCL,Chennai-Pump-03,Chennai,Power Petrol,43.87,99.56,4367.7,Card,Car,0,5,E-CHE-1
TXN053,12-10-2025,03:18:00,IOCL,Pune-Pump-06,Pune,Power Petrol,41.12,99.29,4082.8,Card,Car,0,1,E-PUN-4
TXN054,18-05-2025,23:43:00,HP,Delhi-Pump-04,Delhi,Petrol,45.32,94.88,4299.96,Cash,Car,1,4,E-DEL-3
TXN055,21-10-2025,22:38:00,IOCL,Mumbai-Pump-02,Mumbai,Diesel,18.24,87.64,1598.55,Card,Car,0,1,E-MUM-4
TXN056,15-06-2025,01:49:00,HP,Pune-Pump-06,Pune,Power Petrol,34.38,99.59,3423.9,UPI,Car,0,4,E-PUN-2
TXN057,16-11-2025,11:11:00,HP,Chennai-Pump-03,Chennai,Diesel,27.76,87.87,2439.27,Cash,Car,0,3,E-CHE-3
TXN058,18-06-2025,03:25:00,BPCL,Delhi-Pump-04,Delhi,Power Petrol,5.99,98.99,592.95,UPI,Bike,1,2,E-DEL-2
TXN059,17-05-2025,00:23:00,HP,Chennai-Pump-03,Chennai,Petrol,19.66,95.2,1871.63,Cash,Car,0,1,E-CHE-1
TXN060,18-12-2024,04:15:00,IOCL,Delhi-Pump-04,Delhi,Power Petrol,19.35,99.83,1931.71,UPI,Car,0,4,E-DEL-3
TXN061,11-05-2024,01:15:00,HP,Mumbai-Pump-02,Mumbai,Diesel,27.02,88.08,2379.92,Card,Car,1,2,E-MUM-4
TXN062,29-07-2025,09:14:00,HP,Delhi-Pump-01,Delhi,Power Petrol,14.76,99.56,1469.51,UPI,Bike,1,2,E-DEL-5
TXN063,15-12-2025,04:52:00,HP,Bangalore-Pump-07,Bangalore,Diesel,12.43,87.99,1093.72,UPI,Bike,1,3,E-BAN-2
TXN064,10-06-2025,19:49:00,IOCL,Bangalore-Pump-07,Bangalore,Power Petrol,36.47,99.33,3622.57,Card,Car,1,3,E-BAN-5
TXN065,04-11-2025,11:44:00,BPCL,Chennai-Pump-05,Chennai,Petrol,27.26,95.05,2591.06,UPI,Car,1,2,E-CHE-2
TXN066,16-08-2025,23:26:00,IOCL,Mumbai-Pump-04,Mumbai,Power Petrol,17.12,99.43,1702.24,UPI,Car,0,2,E-MUM-4
TXN067,07-03-2024,02:19:00,HP,Bangalore-Pump-07,Bangalore,Power Petrol,14.74,99.33,1464.12,UPI,Bike,1,5,E-BAN-3
TXN068,04-03-2024,23:58:00,IOCL,Pune-Pump-01,Pune,Power Petrol,30.12,99.59,2999.65,Card,Car,0,2,E-PUN-3
TXN069,05-04-2024,17:37:00,HP,Chennai-Pump-03,Chennai,Power Petrol,5.62,99.78,560.76,Cash,Bike,1,5,E-CHE-5
TXN070,24-02-2025,23:47:00,IOCL,Mumbai-Pump-02,Mumbai,Petrol,8.24,94.54,779.01,Cash,Bike,0,4,E-MUM-2
TXN071,06-07-2025,07:39:00,BPCL,Mumbai-Pump-02,Mumbai,Petrol,34.88,94.74,3304.53,UPI,Car,0,5,E-MUM-1
TXN072,05-02-2024,04:52:00,HP,Bangalore-Pump-07,Bangalore,Petrol,46.57,94.73,4411.58,Cash,Car,1,1,E-BAN-5
TXN073,10-05-2024,14:36:00,HP,Pune-Pump-06,Pune,Diesel,32.02,87.88,2813.92,Card,Car,1,2,E-PUN-2
TXN074,30-06-2024,00:28:00,HP,Mumbai-Pump-02,Mumbai,Power Petrol,20.58,99.68,2051.41,UPI,Car,1,2,E-MUM-5
TXN075,01-09-2024,16:10:00,BPCL,Chennai-Pump-05,Chennai,Petrol,7.15,94.81,677.89,Cash,Bike,0,5,E-CHE-2
TXN076,23-03-2025,21:41:00,BPCL,Bangalore-Pump-07,Bangalore,Petrol,45.01,94.97,4274.6,Cash,Car,1,4,E-BAN-4
TXN077,04-08-2024,05:40:00,BPCL,Pune-Pump-06,Pune,Petrol,32.52,94.81,3083.22,Card,Car,0,3,E-PUN-1
TXN078,22-07-2025,11:25:00,IOCL,Pune-Pump-01,Pune,Diesel,12.57,87.39,1098.49,UPI,Bike,0,1,E-PUN-1
TXN079,17-07-2025,13:56:00,IOCL,Delhi-Pump-01,Delhi,Petrol,22.23,95.18,2115.85,Card,Car,1,4,E-DEL-3
TXN080,02-09-2025,14:17:00,BPCL,Bangalore-Pump-07,Bangalore,Petrol,48.57,94.32,4581.12,Card,Car,0,4,E-BAN-1
TXN081,14-12-2025,20:06:00,BPCL,Bangalore-Pump-07,Bangalore,Diesel,7.87,87.72,690.36,UPI,Bike,0,3,E-BAN-2
TXN082,07-08-2025,13:42:00,HP,Bangalore-Pump-07,Bangalore,Diesel,41.49,87.71,3639.09,Card,Car,0,2,E-BAN-5
TXN083,31-01-2024,18:39:00,IOCL,Chennai-Pump-03,Chennai,Diesel,42.13,87.38,3681.32,Card,Car,1,2,E-CHE-5
TXN084,30-11-2025,00:55:00,IOCL,Bangalore-Pump-07,Bangalore,Petrol,47.91,94.96,4549.53,Cash,Car,0,5,E-BAN-3
TXN085,09-09-2025,13:13:00,BPCL,Pune-Pump-01,Pune,Petrol,12.16,94.25,1146.08,Card,Bike,0,5,E-PUN-4
TXN086,07-11-2025,21:59:00,BPCL,Chennai-Pump-05,Chennai,Power Petrol,6.05,99.4,601.37,UPI,Bike,0,2,E-CHE-4
TXN087,18-04-2024,13:27:00,IOCL,Bangalore-Pump-07,Bangalore,Petrol,14.37,94.7,1360.84,Card,Bike,0,2,E-BAN-1
TXN088,11-12-2024,01:00:00,BPCL,Pune-Pump-01,Pune,Power Petrol,46.29,99.67,4613.72,UPI,Car,0,2,E-PUN-2
TXN089,16-06-2025,10:52:00,IOCL,Pune-Pump-06,Pune,Power Petrol,13.19,99.36,1310.56,UPI,Bike,0,1,E-PUN-2
TXN090,23-06-2024,13:21:00,IOCL,Pune-Pump-06,Pune,Diesel,45.04,87.31,3932.44,Cash,Car,1,3,E-PUN-2
TXN091,26-08-2024,11:46:00,HP,Mumbai-Pump-02,Mumbai,Diesel,25.27,87.39,2208.35,UPI,Car,0,4,E-MUM-1
TXN092,16-10-2025,08:56:00,BPCL,Pune-Pump-01,Pune,Diesel,8.95,87.9,786.71,UPI,Bike,0,4,E-PUN-2
TXN093,12-12-2024,15:37:00,BPCL,Pune-Pump-01,Pune,Power Petrol,41.01,99.04,4061.63,UPI,Car,0,2,E-PUN-2
TXN094,27-04-2024,08:30:00,BPCL,Chennai-Pump-05,Chennai,Diesel,10.89,88.1,959.41,Cash,Bike,0,1,E-CHE-5
TXN095,26-08-2025,15:58:00,HP,Delhi-Pump-01,Delhi,Petrol,5.77,94.67,546.25,UPI,Bike,1,1,E-DEL-1
TXN096,29-04-2025,17:11:00,BPCL,Mumbai-Pump-04,Mumbai,Power Petrol,29.08,99.9,2905.09,Card,Car,1,3,E-MUM-1
TXN097,27-10-2025,09:35:00,BPCL,Bangalore-Pump-07,Bangalore,Diesel,6.12,87.66,536.48,UPI,Bike,0,2,E-BAN-2
TXN098,17-07-2024,07:42:00,HP,Chennai-Pump-05,Chennai,Diesel,5.09,87.66,446.19,Card,Bike,1,4,E-CHE-1
TXN099,30-01-2025,14:52:00,HP,Pune-Pump-01,Pune,Petrol,12.75,94.75,1208.06,Card,Bike,1,3,E-PUN-2
TXN100,11-11-2025,10:54:00,HP,Delhi-Pump-01,Delhi,Power Petrol,42.16,99.22,4183.12,Cash,Car,1,5,E-DEL-4
TXN101,22-01-2025,12:00:00,BPCL,Delhi-Pump-01,Delhi,Petrol,26.36,94.84,2499.98,UPI,Car,0,1,E-DEL-3
TXN102,28-11-2024,21:27:00,IOCL,Chennai-Pump-03,Chennai,Power Petrol,18.2,99.88,1817.82,UPI,Car,1,5,E-CHE-5
TXN103,04-03-2024,17:35:00,BPCL,Delhi-Pump-01,Delhi,Diesel,41.78,87.13,3640.29,Card,Car,1,3,E-DEL-2
TXN104,15-02-2024,12:52:00,HP,Chennai-Pump-03,Chennai,Petrol,6.65,94.7,629.76,UPI,Bike,0,5,E-CHE-4
TXN105,18-03-2024,23:28:00,HP,Pune-Pump-01,Pune,Petrol,37.72,94.49,3564.16,Card,Car,1,4,E-PUN-2
TXN106,26-09-2025,18:02:00,HP,Pune-Pump-01,Pune,Power Petrol,38.35,99.87,3830.01,Cash,Car,0,1,E-PUN-1
TXN107,15-12-2024,18:42:00,IOCL,Pune-Pump-06,Pune,Power Petrol,48.56,99.83,4847.74,Cash,Car,1,5,E-PUN-5
TXN108,11-03-2024,18:05:00,BPCL,Pune-Pump-06,Pune,Petrol,34.36,94.36,3242.21,Card,Car,1,5,E-PUN-1
TXN109,26-04-2024,04:28:00,HP,Mumbai-Pump-04,Mumbai,Power Petrol,45.35,99.68,4520.49,Card,Car,1,5,E-MUM-1
TXN110,26-02-2025,21:46:00,BPCL,Mumbai-Pump-04,Mumbai,Petrol,10.43,94.47,985.32,Cash,Bike,0,2,E-MUM-4
TXN111,03-03-2024,13:36:00,BPCL,Chennai-Pump-03,Chennai,Diesel,11.95,87.35,1043.83,UPI,Bike,1,4,E-CHE-3
TXN112,17-02-2024,07:09:00,IOCL,Pune-Pump-06,Pune,Power Petrol,35.84,99.5,3566.08,Card,Car,0,3,E-PUN-3
TXN113,23-08-2024,19:48:00,HP,Delhi-Pump-01,Delhi,Diesel,36.69,87.87,3223.95,Cash,Car,1,5,E-DEL-4
TXN114,13-06-2025,14:28:00,HP,Pune-Pump-01,Pune,Diesel,27.71,87.92,2436.26,UPI,Car,1,1,E-PUN-5
TXN115,01-05-2025,08:22:00,HP,Mumbai-Pump-04,Mumbai,Petrol,30.74,94.6,2908,UPI,Car,1,1,E-MUM-4
TXN116,28-11-2024,06:03:00,BPCL,Bangalore-Pump-07,Bangalore,Diesel,5.8,88.09,510.92,Card,Bike,0,3,E-BAN-2
TXN117,09-06-2024,02:34:00,BPCL,Pune-Pump-06,Pune,Petrol,24.37,94.77,2309.54,UPI,Car,0,4,E-PUN-2
TXN118,29-01-2024,09:18:00,IOCL,Pune-Pump-06,Pune,Power Petrol,21.68,99.47,2156.51,Cash,Car,0,4,E-PUN-3
TXN119,26-01-2024,02:39:00,HP,Bangalore-Pump-07,Bangalore,Diesel,27.65,87.34,2414.95,Cash,Car,0,2,E-BAN-4
TXN120,11-03-2025,11:26:00,IOCL,Delhi-Pump-04,Delhi,Petrol,8.31,95.02,789.62,Card,Bike,0,5,E-DEL-2
TXN121,26-03-2025,22:03:00,BPCL,Chennai-Pump-05,Chennai,Diesel,10.78,87.39,942.06,Card,Bike,1,1,E-CHE-4
TXN122,23-01-2025,01:40:00,IOCL,Delhi-Pump-01,Delhi,Petrol,44.06,94.68,4171.6,Cash,Car,1,3,E-DEL-1
TXN123,17-08-2025,10:03:00,BPCL,Chennai-Pump-05,Chennai,Power Petrol,46.07,99.84,4599.63,Cash,Car,1,1,E-CHE-4
TXN124,23-09-2025,00:58:00,HP,Pune-Pump-06,Pune,Petrol,41.5,94.74,3931.71,Card,Car,0,1,E-PUN-2
TXN125,13-06-2025,00:19:00,IOCL,Pune-Pump-01,Pune,Power Petrol,30.31,99.59,3018.57,Card,Car,1,1,E-PUN-2
TXN126,27-02-2025,09:42:00,BPCL,Delhi-Pump-01,Delhi,Power Petrol,46.48,99.54,4626.62,Card,Car,0,1,E-DEL-1
TXN127,16-01-2025,19:33:00,BPCL,Chennai-Pump-03,Chennai,Diesel,31.71,87.2,2765.11,UPI,Car,1,1,E-CHE-4
TXN128,07-06-2025,13:55:00,BPCL,Mumbai-Pump-02,Mumbai,Petrol,9.45,94.56,893.59,Card,Bike,1,4,E-MUM-3
TXN129,28-12-2025,17:30:00,BPCL,Pune-Pump-06,Pune,Power Petrol,9.86,99.22,978.31,Cash,Bike,1,1,E-PUN-3
TXN130,17-12-2025,15:09:00,BPCL,Delhi-Pump-01,Delhi,Petrol,27.17,94.29,2561.86,Card,Car,1,1,E-DEL-5
TXN131,08-06-2025,12:47:00,BPCL,Mumbai-Pump-02,Mumbai,Diesel,48.24,87.71,4231.13,UPI,Car,1,3,E-MUM-4
TXN132,20-12-2024,13:50:00,IOCL,Chennai-Pump-05,Chennai,Petrol,13.21,94.61,1249.8,Cash,Bike,0,1,E-CHE-5
TXN133,02-11-2025,15:35:00,IOCL,Chennai-Pump-05,Chennai,Diesel,38.31,87.2,3340.63,UPI,Car,1,3,E-CHE-5
TXN134,28-05-2024,12:55:00,BPCL,Pune-Pump-06,Pune,Diesel,10.4,87.76,912.7,UPI,Bike,1,2,E-PUN-3
TXN135,27-10-2025,15:39:00,BPCL,Pune-Pump-01,Pune,Diesel,10.96,87.31,956.92,Card,Bike,1,3,E-PUN-5
TXN136,22-06-2024,13:01:00,BPCL,Delhi-Pump-01,Delhi,Power Petrol,7.34,99.7,731.8,UPI,Bike,0,4,E-DEL-3
TXN137,18-02-2025,16:30:00,BPCL,Delhi-Pump-04,Delhi,Diesel,38.06,87.77,3340.53,Cash,Car,1,5,E-DEL-5
TXN138,14-11-2025,19:16:00,IOCL,Mumbai-Pump-02,Mumbai,Diesel,17.14,87.28,1495.98,Cash,Car,1,2,E-MUM-3
TXN139,31-10-2025,15:32:00,BPCL,Bangalore-Pump-07,Bangalore,Petrol,14.69,94.73,1391.58,Card,Bike,0,2,E-BAN-4
TXN140,07-07-2024,20:52:00,IOCL,Pune-Pump-06,Pune,Power Petrol,5.55,99.88,554.33,UPI,Bike,0,1,E-PUN-4
TXN141,30-04-2025,06:24:00,BPCL,Chennai-Pump-03,Chennai,Petrol,18.13,94.92,1720.9,Cash,Car,0,2,E-CHE-5
TXN142,08-06-2024,04:51:00,HP,Pune-Pump-06,Pune,Petrol,44.87,94.92,4259.06,Card,Car,0,2,E-PUN-5
TXN143,04-05-2024,04:33:00,IOCL,Delhi-Pump-04,Delhi,Diesel,43.47,87.95,3823.19,Cash,Car,1,2,E-DEL-5
TXN144,29-05-2024,06:07:00,IOCL,Mumbai-Pump-02,Mumbai,Diesel,13.58,87.6,1189.61,UPI,Bike,0,5,E-MUM-2
TXN145,28-01-2024,11:42:00,IOCL,Bangalore-Pump-07,Bangalore,Power Petrol,47.91,99.43,4763.69,Card,Car,0,1,E-BAN-5
TXN146,18-12-2024,00:57:00,HP,Bangalore-Pump-07,Bangalore,Petrol,5.69,95.2,541.69,UPI,Bike,0,1,E-BAN-5
TXN147,17-04-2024,05:50:00,HP,Pune-Pump-06,Pune,Diesel,10.98,87.75,963.5,UPI,Bike,1,3,E-PUN-4
TXN148,18-04-2024,16:25:00,IOCL,Delhi-Pump-04,Delhi,Power Petrol,7.81,99.22,774.91,UPI,Bike,0,3,E-DEL-4
TXN149,19-04-2024,13:34:00,IOCL,Mumbai-Pump-04,Mumbai,Petrol,30.11,95.17,2865.57,Cash,Car,0,3,E-MUM-2
TXN150,24-05-2024,11:56:00,IOCL,Mumbai-Pump-02,Mumbai,Power Petrol,7.05,99.68,702.74,Cash,Bike,0,1,E-MUM-5
TXN151,29-12-2024,21:42:00,BPCL,Delhi-Pump-01,Delhi,Power Petrol,39.11,99.32,3884.41,UPI,Car,1,5,E-DEL-3
TXN152,01-05-2025,18:33:00,BPCL,Delhi-Pump-01,Delhi,Diesel,46.23,88.11,4073.33,Cash,Car,0,1,E-DEL-2
TXN153,15-09-2025,05:23:00,BPCL,Pune-Pump-01,Pune,Petrol,47.05,94.87,4463.63,Cash,Car,0,1,E-PUN-2
TXN154,18-03-2024,23:08:00,HP,Pune-Pump-06,Pune,Petrol,7.55,94.92,716.65,Cash,Bike,1,1,E-PUN-2
TXN155,26-02-2024,17:12:00,HP,Pune-Pump-06,Pune,Diesel,12.21,87.48,1068.13,Card,Bike,1,2,E-PUN-3
TXN156,24-09-2024,03:10:00,BPCL,Delhi-Pump-04,Delhi,Diesel,17.11,87.43,1495.93,UPI,Car,0,1,E-DEL-4
TXN157,03-10-2024,21:53:00,HP,Bangalore-Pump-07,Bangalore,Power Petrol,8.55,99.09,847.22,UPI,Bike,1,2,E-BAN-4
TXN158,30-08-2024,05:19:00,IOCL,Delhi-Pump-01,Delhi,Diesel,10.93,88.01,961.95,Card,Bike,0,1,E-DEL-2
TXN159,23-09-2024,09:56:00,HP,Chennai-Pump-05,Chennai,Power Petrol,5.07,99.43,504.11,Cash,Bike,0,5,E-CHE-1
TXN160,07-05-2024,09:43:00,BPCL,Chennai-Pump-05,Chennai,Diesel,38.63,87.38,3375.49,Card,Car,0,3,E-CHE-4
TXN161,04-05-2024,22:58:00,IOCL,Chennai-Pump-03,Chennai,Petrol,42.06,94.61,3979.3,Card,Car,0,1,E-CHE-1
TXN162,30-01-2024,04:08:00,HP,Pune-Pump-01,Pune,Power Petrol,14.23,98.96,1408.2,UPI,Bike,0,4,E-PUN-4
TXN163,14-05-2024,22:45:00,HP,Pune-Pump-06,Pune,Petrol,5.18,94.23,488.11,Card,Bike,1,3,E-PUN-3
TXN164,11-10-2024,00:04:00,IOCL,Pune-Pump-01,Pune,Petrol,45.75,94.84,4338.93,UPI,Car,0,4,E-PUN-3
TXN165,21-07-2025,14:20:00,IOCL,Pune-Pump-06,Pune,Petrol,28.27,94.38,2668.12,Card,Car,0,4,E-PUN-1
TXN166,04-05-2025,05:54:00,HP,Delhi-Pump-01,Delhi,Diesel,9.09,87.33,793.83,UPI,Bike,0,2,E-DEL-1
TXN167,20-02-2025,13:25:00,IOCL,Mumbai-Pump-04,Mumbai,Diesel,10.7,88.03,941.92,UPI,Bike,0,3,E-MUM-4
TXN168,16-01-2025,14:40:00,HP,Delhi-Pump-01,Delhi,Power Petrol,6.95,99.63,692.43,Card,Bike,0,3,E-DEL-1
TXN169,31-01-2024,05:40:00,IOCL,Delhi-Pump-01,Delhi,Diesel,9.31,87.91,818.44,UPI,Bike,0,5,E-DEL-5
TXN170,26-11-2025,20:37:00,BPCL,Delhi-Pump-01,Delhi,Petrol,21.35,94.22,2011.6,Cash,Car,1,3,E-DEL-5
TXN171,22-05-2025,21:33:00,IOCL,Chennai-Pump-03,Chennai,Petrol,7.56,94.8,716.69,Cash,Bike,0,4,E-CHE-5
TXN172,05-05-2025,22:30:00,BPCL,Mumbai-Pump-04,Mumbai,Diesel,18.59,87.2,1621.05,UPI,Car,1,4,E-MUM-2
TXN173,24-04-2025,07:24:00,IOCL,Pune-Pump-06,Pune,Power Petrol,38.7,99.6,3854.52,UPI,Car,1,5,E-PUN-4
TXN174,16-03-2025,17:42:00,BPCL,Mumbai-Pump-04,Mumbai,Diesel,7.13,87.15,621.38,Cash,Bike,1,5,E-MUM-2
TXN175,17-06-2025,21:27:00,HP,Bangalore-Pump-07,Bangalore,Petrol,6.45,95.02,612.88,Cash,Bike,1,1,E-BAN-1
TXN176,24-12-2025,13:18:00,HP,Mumbai-Pump-02,Mumbai,Petrol,37.76,95.12,3591.73,Cash,Car,0,5,E-MUM-4
TXN177,11-12-2025,08:54:00,IOCL,Pune-Pump-06,Pune,Power Petrol,38.09,99.12,3775.48,Card,Car,0,4,E-PUN-5
TXN178,18-11-2024,17:44:00,IOCL,Delhi-Pump-04,Delhi,Petrol,15.3,95.03,1453.96,UPI,Car,0,3,E-DEL-3
TXN179,07-06-2024,07:29:00,BPCL,Chennai-Pump-03,Chennai,Diesel,49.87,87.62,4369.61,Card,Car,1,4,E-CHE-4
TXN180,14-11-2025,03:15:00,BPCL,Delhi-Pump-01,Delhi,Power Petrol,15.6,99.12,1546.27,Card,Car,1,5,E-DEL-1
TXN181,03-09-2025,01:56:00,BPCL,Delhi-Pump-01,Delhi,Petrol,30.01,95.02,2851.55,Card,Car,0,5,E-DEL-2
TXN182,21-12-2024,06:11:00,IOCL,Pune-Pump-01,Pune,Power Petrol,23.9,99.71,2383.07,Cash,Car,0,4,E-PUN-1
